Iteration,Type,Sentence,Category,Correct Response
19,inc_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word smoke or bright or both?",control,"['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'That boy is really bright.']"
19,ex_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word bright or smoke, but not both?",control,"['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'That boy is really bright.']"
19,comp_neg,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have neither the word smoke nor glass?",control,['That boy is really bright.']
19,simple_pos_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the words glass and bright?",control,['There was bright red paint smeared all over the glass window.']
19,comp_neg_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have both the words bright and smoke?",control,"(['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I would like a glass vase for my birthday.'])"
20,simple_pos,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word water?",experimental,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.']"
20,simple_neg,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the word water?",experimental,"['I prefer my coffee to be dark roast.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.']"
20,simple_pos_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the words dark or water?",experimental,"(['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'], ['The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'])"
20,comp_pos_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have either the words dark or water?",experimental,"(['The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'], ['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'])"
20,simple_neg_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the words coffee or dark?",experimental,"(['I forgot to water the plants.'], ['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'])"
20,comp_neg_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have either the words coffee or water?",experimental,"(['The coffee had too much water.', 'The sky was dark after the sun set.'], ['The sky was dark after the sun set.'])"
20,simple_neg_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the words water and coffee?",experimental,"(['Going deep in the water looks very dark.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'], ['The sky was dark after the sun set.'])"
20,inc_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word dark or water or both?",control,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.']"
20,ex_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word dark or coffee, but not both?",control,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.']"
20,comp_neg,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have neither the word coffee nor water?",control,['The sky was dark after the sun set.']
20,simple_pos_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the words coffee and dark?",control,['I prefer my coffee to be dark roast.']
20,comp_neg_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have both the words dark and coffee?",control,"(['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'], ['I forgot to water the plants.'])"
