Iteration,Type,Sentence,Category,Correct Response,Model Response,Order,Correct,Matched Response
16,simple_neg_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have the words plastic and straw?",experimental,"(['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['I bought a new water bottle.'])","bottle
landfills",187,0,-1
16,inc_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word straw or bottle or both?",control,"['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'I bought a new water bottle.', 'There was a straw littered on the beach.']","[plastic straw, plastic bottle, plastic straw]",188,0,-1
16,ex_dis,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the word plastic or straw, but not both?",control,"['I threw the plastic packaging and bottle away.', 'This straw is not going to fit in my bottle.', 'There is a lot of plastic waste in landfills.', 'There was a straw littered on the beach.']","[ plastic straw, straw not fitting, plastic waste, straw littered]",189,0,-1
16,comp_neg,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have neither the word plastic nor straw?",control,['I bought a new water bottle.'],"[bottle, which]",190,0,-1
16,simple_pos_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences have the words plastic and straw?",control,['I had to drink my boba with a plastic straw.'],"[plastic straw, plastic packaging, plastic waste]",191,0,-1
16,comp_neg_conj,"In the list of sentences: I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle., There is a lot of plastic waste in landfills., I bought a new water bottle., There was a straw littered on the beach., which sentences do not have both the words straw and bottle?",control,"(['I had to drink my boba with a plastic straw.', 'I threw the plastic packaging and bottle away.', 'There is a lot of plastic waste in landfills.', 'I bought a new water bottle.', 'There was a straw littered on the beach.'], ['There is a lot of plastic waste in landfills.'])","[ I had to drink my boba with a plastic straw., I threw the plastic packaging and bottle away., This straw is not going to fit in my bottle. ]",192,0,-1
17,simple_pos,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word shoe?",experimental,"['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.']","[tie, shoe, I crushed the chips on the ground with my shoe.]",193,0,-1
17,simple_neg,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the word read?",experimental,"['I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.']","[while I read.,, the note dropped on the ground.]",194,0,-1
17,simple_pos_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the words chips or shoe?",experimental,"(['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.'], ['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'Someone stole my shoe.', 'These chips taste really stale.'])","[read, chips, crushed, shoe, chips, stale, chips, shoe]",195,0,-1
17,comp_pos_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have either the words chips or read?",experimental,"(['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.'])","chips, read",196,0,-1
17,simple_neg_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the words shoe or read?",experimental,"(['These chips taste really stale.'], ['I like to eat chips while I read.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'])","[read, ground]",197,0,-1
17,comp_neg_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have either the words shoe or chips?",experimental,"(['I crushed the chips on the ground with my shoe.', 'I have read that book already.'], ['I have read that book already.'])","[read the note dropped on the ground, stale, crushed]",198,0,-1
17,simple_neg_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have the words read and chips?",experimental,"(['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['Someone stole my shoe.'])","[In the note dropped on the ground., I crushed the chips on the ground with my shoe., These chips taste really stale.]",199,0,-1
17,inc_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word chips or shoe or both?",control,"['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'Someone stole my shoe.', 'These chips taste really stale.']","[I like to eat chips while I read., I crushed the chips on the ground with my shoe., I have read that book already.]",200,0,-1
17,ex_dis,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the word read or chips, but not both?",control,"['I pretend to tie my shoe so I can read the note dropped on the ground.', 'I crushed the chips on the ground with my shoe.', 'These chips taste really stale.', 'I have read that book already.']","[while I read., chips taste really stale.]",201,0,-1
17,comp_neg,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have neither the word read nor shoe?",control,['These chips taste really stale.'],"[ chips, crushed, Someone, stale ]",202,0,-1
17,simple_pos_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences have the words shoe and chips?",control,['I crushed the chips on the ground with my shoe.'],"[I, I, I]",203,0,-1
17,comp_neg_conj,"In the list of sentences: I like to eat chips while I read., I pretend to tie my shoe so I can read the note dropped on the ground., I crushed the chips on the ground with my shoe., Someone stole my shoe., These chips taste really stale., I have read that book already., which sentences do not have both the words shoe and chips?",control,"(['I like to eat chips while I read.', 'I pretend to tie my shoe so I can read the note dropped on the ground.', 'Someone stole my shoe.', 'These chips taste really stale.', 'I have read that book already.'], ['I have read that book already.'])","[read, chips, stale, I have read that book already]",204,0,-1
18,simple_pos,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word television?",experimental,"['I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.']","[My math textbook is pink., The girl on the television screen had pink hair.]",205,0,-1
18,simple_neg,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the word math?",experimental,"['The girl on the television screen had pink hair.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.']","pink., our",206,0,-1
18,simple_pos_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the words pink or television?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'])","[pink, television]",207,0,-1
18,comp_pos_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have either the words television or pink?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'I prefer pinks roses over red ones.'])","[My math textbook is pink., The girl on the television screen had pink hair., Our television set is very old.]",208,0,-1
18,simple_neg_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the words television or pink?",experimental,"(['Math is my favorite subject in school.'], ['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])","[watch television than do math., girl on the television screen had pink hair., Our television set is very old., which sentences do not have the words television or pink.]",209,0,-1
18,comp_neg_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have either the words math or television?",experimental,"(['I would rather watch television than do math.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])","[My math textbook is pink., The girl on the television screen had pink hair., I prefer pinks roses over red ones.]",210,0,-1
18,simple_neg_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have the words pink and television?",experimental,"(['My math textbook is pink.', 'I would rather watch television than do math.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.'])","[My math textbook is pink., I would rather watch television than do math., I prefer pinks roses over red ones., Math is my favorite subject in school., The girl on the television screen had pink hair., Our television set is very old.]",211,0,-1
18,inc_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word television or math or both?",control,"['My math textbook is pink.', 'I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'Our television set is very old.']","[My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Math is my favorite subject in school.]",212,0,-1
18,ex_dis,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the word pink or math, but not both?",control,"['I would rather watch television than do math.', 'The girl on the television screen had pink hair.', 'I prefer pinks roses over red ones.']","[My math textbook is pink., I prefer pinks roses over red ones., The girl on the television screen had pink hair.]",213,0,-1
18,comp_neg,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have neither the word math nor pink?",control,"['Our television set is very old.', 'Math is my favorite subject in school.']","[My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., I prefer pinks roses over red ones.]",214,0,-1
18,simple_pos_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences have the words television and pink?",control,['The girl on the television screen had pink hair.'],"[television, pink]",215,0,-1
18,comp_neg_conj,"In the list of sentences: My math textbook is pink., I would rather watch television than do math., The girl on the television screen had pink hair., Our television set is very old., Math is my favorite subject in school., I prefer pinks roses over red ones., which sentences do not have both the words math and television?",control,"(['My math textbook is pink.', 'The girl on the television screen had pink hair.', 'Our television set is very old.', 'Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'], ['Math is my favorite subject in school.', 'I prefer pinks roses over red ones.'])","[My math textbook is pink., I would rather watch television than do math., Our television set is very old., which sentences do not have both the words math and television?]
[watch television, old, pinks roses]",216,0,-1
19,simple_pos,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word glass?",experimental,"['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.']","[through, glass, glass windows, glass window, glass vase]",217,0,-1
19,simple_neg,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the word smoke?",experimental,"['There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.', 'That boy is really bright.']","[There was bright red paint smeared all over the glass window., I would like a glass vase for my birthday., That boy is really bright.]",218,1,0
19,simple_pos_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the words glass or smoke?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.'], ['It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.'])","[through the glass windows., smoke in the air., glass window., I would like a glass vase for my birthday.]",219,0,-1
19,comp_pos_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have either the words bright or glass?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'])","[It would have been bright outside if there was not so much smoke in the air., I started coughing from all the smoke., I would like a glass vase for my birthday.]",220,0,-1
19,simple_neg_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the words bright or smoke?",experimental,"(['I would like a glass vase for my birthday.'], ['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'])","[It would have been bright outside if there was not so much smoke in the air., I started coughing from all the smoke.]",221,0,-1
19,comp_neg_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have either the words glass or bright?",experimental,"(['There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.'], ['I started coughing from all the smoke.'])","[smoke outside, air, all, which]",222,0,-1
19,simple_neg_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have the words bright and glass?",experimental,"(['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I started coughing from all the smoke.'])","[There was bright red paint smeared all over the glass window., I would like a glass vase for my birthday.]",223,0,-1
19,inc_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word smoke or bright or both?",control,"['I could see the smoke outside through the glass windows.', 'It would have been bright outside if there was not so much smoke in the air.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'That boy is really bright.']","[I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., I started coughing from all the smoke., That boy is really bright.]",224,0,-1
19,ex_dis,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the word bright or smoke, but not both?",control,"['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'That boy is really bright.']","[There was bright red paint smeared all over the glass window., I started coughing from all the smoke.]",225,0,-1
19,comp_neg,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have neither the word smoke nor glass?",control,['That boy is really bright.'],"[outside, if there was not so much, air, all, really, which]",226,0,-1
19,simple_pos_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences have the words glass and bright?",control,['There was bright red paint smeared all over the glass window.'],"[I, glass, bright, I, bright, That, bright]",227,0,-1
19,comp_neg_conj,"In the list of sentences: I could see the smoke outside through the glass windows., It would have been bright outside if there was not so much smoke in the air., There was bright red paint smeared all over the glass window., I started coughing from all the smoke., I would like a glass vase for my birthday., That boy is really bright., which sentences do not have both the words bright and smoke?",control,"(['I could see the smoke outside through the glass windows.', 'There was bright red paint smeared all over the glass window.', 'I started coughing from all the smoke.', 'I would like a glass vase for my birthday.', 'That boy is really bright.'], ['I would like a glass vase for my birthday.'])","[There was bright red paint smeared all over the glass window., I started coughing from all the smoke.]",228,0,-1
20,simple_pos,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word water?",experimental,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.']","[Going deep in the water looks very dark., The coffee had too much water.]",229,0,-1
20,simple_neg,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the word water?",experimental,"['I prefer my coffee to be dark roast.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.']","[The coffee shop had a long line., I forgot to water the plants.]",230,0,-1
20,simple_pos_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the words dark or water?",experimental,"(['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'], ['The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'])","[dark, water]",231,0,-1
20,comp_pos_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have either the words dark or water?",experimental,"(['The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'], ['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.'])","[Going deep in the water looks very dark., The coffee had too much water., The coffee shop had a long line.]",232,0,-1
20,simple_neg_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the words coffee or dark?",experimental,"(['I forgot to water the plants.'], ['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'])","[The coffee shop had a long line., The sky was dark after the sun set.]",233,0,-1
20,comp_neg_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have either the words coffee or water?",experimental,"(['The coffee had too much water.', 'The sky was dark after the sun set.'], ['The sky was dark after the sun set.'])","[The coffee shop had a long line., I forgot to water the plants.]",234,0,-1
20,simple_neg_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have the words water and coffee?",experimental,"(['Going deep in the water looks very dark.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'], ['The sky was dark after the sun set.'])","[The coffee shop had a long line., The sky was dark after the sun set.]",235,0,-1
20,inc_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word dark or water or both?",control,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I prefer my coffee to be dark roast.', 'I forgot to water the plants.', 'The sky was dark after the sun set.']","dark, water",236,0,-1
20,ex_dis,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the word dark or coffee, but not both?",control,"['Going deep in the water looks very dark.', 'The coffee had too much water.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.']","[Going deep in the water looks very dark., The coffee had too much water., The sky was dark after the sun set.]",237,0,-1
20,comp_neg,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have neither the word coffee nor water?",control,['The sky was dark after the sun set.'],"[The coffee shop had a long line., I prefer my coffee to be dark roast.]",238,0,-1
20,simple_pos_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences have the words coffee and dark?",control,['I prefer my coffee to be dark roast.'],"dark
coffee",239,0,-1
20,comp_neg_conj,"In the list of sentences: Going deep in the water looks very dark., The coffee had too much water., I prefer my coffee to be dark roast., I forgot to water the plants., The coffee shop had a long line., The sky was dark after the sun set., which sentences do not have both the words dark and coffee?",control,"(['Going deep in the water looks very dark.', 'The coffee had too much water.', 'I forgot to water the plants.', 'The coffee shop had a long line.', 'The sky was dark after the sun set.'], ['I forgot to water the plants.'])","[The coffee shop had a long line., I forgot to water the plants.]",240,0,-1
